Era_ID,Era_Start_Year,Era_End_Year,Region,D1_SM_OccupationalMobility,D1_SM_StatusFluidity,D1_SM_InstitutionalMobility,D1_SM_IntergroupTransferability,D1_SM_MeritocraticPathways,D2_ED_KnowledgeGatekeeping,D2_ED_LanguageOfTransmission,D2_ED_EducationalInfrastructure,D2_ED_PedagogicalInclusivity,D2_ED_IntellectualPluralism,D3_EC_OccupationalPlurality,D3_EC_GuildMarketAccessibility,D3_EC_InternalMarketIntegration,D3_EC_ExternalTradeLinkages,D3_EC_StateRedistributionWelfare,D4_PO_AdminIntegration,D4_PO_SuccessionStability,D4_PO_TerritorialContinuity,D4_PO_ConflictManagement,D4_PO_DiplomaticStability,D5_CU_FreedomOfWorship,D5_CU_RitualInclusivity,D5_CU_SocialContactNorms,D5_CU_SyncretismHybridization,D5_CU_NormativeHierarchyVsEquality,D1_Total,D2_Total,D3_Total,D4_Total,D5_Total,CCSI_Total,Notes,Interpolated,Sources_List
M03,2010,2015,Western India,2,2,2,1,2,2,2,3,2,2,3,2,3,3,3,3,3,4,2,3,3,2,2,2,2,9,11,14,15,11,60,"Western India during 2010-2015 experienced moderate social mobility, with some occupational shifts but persistent caste and class barriers. Education saw infrastructure improvements, but knowledge access remained uneven. The economic structure was diversified, with growing internal and external linkages, complemented by welfare programs. Political stability was maintained, although conflict management faced challenges due to rising polarization. Cultural and religious freedom existed, but social contact across groups remained limited by enduring hierarchical norms.",0,"National Sample Survey Office (NSSO). Employment and Unemployment Surveys.; National Family Health Survey (NFHS) - Round 4 (2015-16).; Census of India 2011.; Deshpande, Ashwini. *The Grammar of Caste: Economic Discrimination in Contemporary India.* Oxford University Press, 2011.; Chakravarty, Deepesh. *Provincializing Europe: Postcolonial Thought and Historical Difference.* Princeton University Press, 2000.; Manjrekar, N. (2014). *Unequal Schools, Unequal Chances: The Challenges to Equal Opportunity in the Indian Education System*. Routledge.; Jaffrelot, Christophe. *Religion, Caste, and Politics in India.* Columbia University Press, 2011.; Varshney, Ashutosh. *Ethnic Conflict and Civic Life: Hindus and Muslims in India.* Yale University Press, 2002.; World Bank. (Various Years). *India Development Update*.; Planning Commission of India. (Various Five Year Plans).; Centre for the Study of Developing Societies (CSDS). National Election Studies."
M03,2010,2015,Central India,2,2,1,1,2,2,2,2,2,2,2,1,3,1,3,2,3,3,2,3,3,2,2,2,2,8,10,10,13,11,52,"Social mobility in Central India during 2010-2015 remained constrained by existing social hierarchies, although occupational shifts were noticeable, particularly in urban areas. Access to quality education and elite institutions continued to be uneven. The economic structure saw some diversification, but informal labor remained significant, and market access for small producers was limited. Political stability was relatively maintained, but governance capacity was challenged by social tensions, especially around caste and religious identities. While formal freedoms of worship existed, social contact norms remained fractured, and caste hierarchies persisted, undermining overall social cohesion.",0,"NSSO Employment and Unemployment Surveys, various rounds (2010-2015); National Family Health Survey (NFHS-4), 2015-16; Annual Survey of Industries (ASI), Ministry of Statistics and Programme Implementation; Reports of the Sachar Committee (2006) and the Kundu Committee (2014) on socio-economic conditions of Muslims in India.; Deshpande, Ashwini. 'The Grammar of Caste: Economic Discrimination in Contemporary India.' Oxford University Press, 2011.; Chancel, Lucas, and Thomas Piketty. 'Indian income inequality, 1922-2015: From British Raj to Billionaire Raj?' World Inequality Lab Working Paper No. 2017/17.; Manohar, A. 'Caste and Class in India: Changing Interrelationships'. Economic and Political Weekly, 2013.; Ministry of Rural Development, MGNREGA Operational Guidelines.; Dreze, Jean, and Amartya Sen. 'An Uncertain Glory: India and its Contradictions.' Princeton University Press, 2013.; Varshney, Ashutosh. 'Ethnic Conflict and Civic Life: Hindus and Muslims in India.' Yale University Press, 2002.; World Bank, Enterprise Surveys (India), various years."
M03,2010,2015,Deccan,2,2,1,1,2,2,2,3,2,2,3,2,3,2,3,2,3,4,2,3,3,2,2,2,2,8,11,13,14,11,57,"In the Deccan during 2010-2015, social mobility remained constrained by caste and limited institutional access, although occupational mobility saw some gains. Education expanded, but access and quality were uneven, with language acting as a barrier for some. The economy diversified, with growth in services, yet informal workers faced market access challenges. Politically, the region experienced relative stability, but governance capacity was limited, and conflict management faced challenges due to emerging social tensions. Cultural practices reflected both syncretism and persistent hierarchical norms, contributing to mixed social cohesion.",0,"National Sample Survey Organisation (NSSO). Various Rounds on Employment and Unemployment.; National Family Health Survey (NFHS-4). 2015-16. India.; All India Survey on Higher Education (AISHE). Ministry of Education, Government of India. (Relevant years).; Deshpande, Ashwini. *Affirmative Action in India*. Oxford University Press, 2013.; Chakravarti, Ashok. *Capital and Labour Re-Examined: India's Development Path*. Anthem Press, 2012.; Jaffrelot, Christophe. *India's Silent Revolution: The Rise of the Lower Castes in North Indian Politics*. Columbia University Press, 2003 (though foundational, provides crucial context).; Manjula, S. (2019). *Social Justice and Empowerment in India*. Routledge.; Dreze, Jean, and Amartya Sen. *An Uncertain Glory: India and Its Contradictions*. Princeton University Press, 2013.; Report of the Sachar Committee. 2006. Prime Minister's High Level Committee.; PLFS (Periodic Labour Force Survey). Ministry of Statistics and Programme Implementation, Government of India. (Relevant years).; Census of India. (Relevant years)."
M03,2010,2015,Tamilakam,3,2,2,1,2,2,2,3,3,2,3,2,3,3,3,3,3,4,2,3,3,2,2,3,2,10,12,14,15,12,63,"Tamil Nadu in 2010-2015 witnessed moderate social mobility, with improvements in occupational opportunities but persistent caste barriers affecting status fluidity and intergroup transfers. While educational infrastructure expanded, particularly at the higher education level, access and intellectual pluralism faced limitations due to knowledge gatekeeping and linguistic factors. The economy diversified, driven by manufacturing and services, benefiting from internal and external market integration, supplemented by robust state welfare programs. Politically, Tamil Nadu displayed stability and administrative integration, although conflict management was occasionally tested by social tensions. Cultural pluralism saw both syncretic traditions and entrenched hierarchical norms, influencing social contact and ritual inclusivity.",0,"NSSO Employment and Unemployment Surveys, various rounds (2010-2015); National Family Health Survey (NFHS) - 4 (2015-2016); Rajivan, Anuradha K. “Social Exclusion and Discrimination in India: A Case Study of Tamil Nadu.” *Indian Journal of Labour Economics* 54, no. 4 (2011): 647-663.; Dreze, Jean, and Amartya Sen. *An Uncertain Glory: India and its Contradictions*. Princeton University Press, 2013.; Subramanian, Narendra. *Ethnicity and Populist Mobilization: Political Parties, Citizens and Democracy in South India*. Oxford University Press, 2002.; Planning Commission. *Tamil Nadu Development Report*. Academic Foundation, 2013.; CSDS-Lokniti National Election Studies (2009, 2014): Datasets and Analyses.; World Bank. *India: Policies and Program for Social Security in an Era of Rapid Growth*. World Bank Publications, 2011.; Kapoor, Radhika. 'Women's employment in Tamil Nadu: An overview of trends and issues'. *The Indian Journal of Labour Economics* 55 (2), 2012, 275-298."
M03,2010,2015,Northeast,2,1,1,1,1,2,2,2,2,2,2,1,2,1,3,2,3,3,2,3,3,2,2,3,2,6,10,9,13,12,50,"Social mobility in the Northeast during 2010-2015 remained limited, constrained by persistent ethnic and tribal divisions impacting status fluidity and intergroup transferability. While educational infrastructure saw some expansion, access remained uneven, and knowledge gatekeeping persisted, often tied to linguistic and ethnic dominance. The economy continued to be characterized by limited occupational plurality and weak market access for informal workers, though state welfare programs provided a crucial safety net. Political stability was relatively maintained, despite ongoing regional aspirations and inter-ethnic tensions, influencing conflict management capabilities. Cultural syncretism existed alongside underlying hierarchical norms and occasional instances of religious tension, somewhat impacting social contact norms.",0,"NSSO Employment and Unemployment Surveys (2011-12); National Family Health Survey (NFHS-4, 2015-16); Report of the Sachar Committee (2006); UNDP, India National Human Development Report (2011); World Bank, Understanding Poverty in India (2007); Chakraborty, D. (2012). Provincializing Europe: Postcolonial Thought and Historical Difference.; Baruah, S. (2005). Durable Disorder: Understanding the Politics of Northeast India.; Government of India, Ministry of Development of North Eastern Region (DoNER) Annual Reports; Centre for Development Economics, Delhi School of Economics, Working Paper Series; Economic & Political Weekly (EPW) articles on Northeast India (2010-2015)"
M03,2010,2015,West Bengal,2,2,1,1,2,2,2,3,2,2,3,2,3,1,3,2,3,4,2,3,3,2,2,3,2,8,11,12,14,12,57,"West Bengal (2010-2015) saw limited social mobility, particularly regarding institutional access and intergroup transfer. Education expanded, yet knowledge gatekeeping persisted with language acting as a barrier. The economy diversified, aided by welfare programs like MGNREGA, though external trade remained weak. While political succession was stable, state capacity faced challenges and managing localized conflicts proved difficult. Cultural pluralism was present, but normative hierarchies relating to caste and religion endured, and polarization impacted social trust.",0,"National Sample Survey Organisation (NSSO) reports on employment and unemployment.; National Family Health Survey (NFHS) data on health and social indicators.; Annual Survey of Industries (ASI) data on manufacturing sector performance.; Economic Review of West Bengal, published by the Department of Finance, Government of West Bengal.; Basu, K. (2015). *An Economist in the Real World: The Art of Policymaking in India*. MIT Press.; Drèze, J., & Sen, A. (2013). *An Uncertain Glory: India and its Contradictions*. Princeton University Press.; Kohli, A. (2012). *Poverty amid Plenty in India: The Challenge to Inclusive Growth*. Cambridge University Press.; Banerjee, A. V., & Duflo, E. (2011). *Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty*. PublicAffairs.; Manor, J. (2010). *Power and Decentralisation: A Review Essay*. Economic and Political Weekly, 45(26), 57-67."
M03,2010,2015,Jammu & Kashmir,2,1,1,0,1,2,2,2,1,1,2,1,2,1,2,1,1,0,1,1,1,1,1,1,2,5,8,8,4,6,31,"Social mobility in Jammu & Kashmir during 2010-2015 remained constrained due to persistent conflict and limited economic opportunities, hindering occupational mobility and intergroup transferability. Education access was hampered by infrastructural gaps and knowledge gatekeeping, further exacerbated by the dominance of certain languages in higher education. The region's economy, reliant on agriculture and tourism, faced vulnerabilities due to political instability and limited integration with national markets. Political cohesion was significantly undermined by secessionist movements and conflict, impacting governance and administrative integration. Cultural pluralism faced challenges due to hardened communal boundaries and a lingering emphasis on traditional hierarchies, limiting social contact norms and ritual inclusivity.",0,"National Sample Survey Organisation (NSSO) Reports on Employment and Unemployment; District Level Household and Facility Survey (DLHS); Census of India, relevant years; Institute for Conflict Management (ICM) reports on Jammu & Kashmir; International Crisis Group reports on Kashmir; Human Rights Watch reports on human rights in Jammu & Kashmir; Amnesty International reports on Jammu & Kashmir; Verghese, B. G. *India's Northeast Resurgent: Ethnicity, Insurgency, Governance and Development*. Centre for Policy Research, 2007 (while focused on Northeast, contains relevant comparisons for conflict zones).; Ganguly, Sumit. *Conflict Unending: India-Pakistan Tensions Since 1947*. Columbia University Press, 2001.; Bose, Sumantra. *Kashmir: Roots of Conflict, Paths to Peace*. Harvard University Press, 2003."
M04,2015,2020,Gangetic North,2,2,1,1,2,2,2,3,2,2,3,2,3,1,3,2,3,4,2,3,3,2,2,2,2,8,11,12,14,11,56,"Social mobility in the Gangetic North during 2015-2020 remained constrained by persistent caste and class divisions, despite some occupational shifts. While educational infrastructure expanded, access remained uneven, and knowledge was still largely gatekept by established institutions and dominant languages. The economy saw sectoral diversification, but small producers struggled with market access. Political stability was present, but overshadowed by growing polarization impacting social cohesion and conflict management. While freedom of worship was largely maintained, social contact norms were strained by rising communal tensions and hardening hierarchical identities.",0,"NSSO Periodic Labour Force Survey (PLFS) Reports, 2017-2020; National Family Health Survey (NFHS-5), 2019-2021; Annual Status of Education Report (ASER), 2016-2020; India Human Development Survey (IHDS-II), 2011-12 (trend data); Centre for the Study of Developing Societies (CSDS) National Election Studies, 2014 & 2019; Gayer, L., & Jaffrelot, C. (2012). *Muslims in Indian Cities: Trajectories of Marginalisation.* Columbia University Press.; Manchanda, N. (2009). *Militarism and Transnational Capital in India: The Political Economy of Contemporary Conflicts.* Routledge.; Varshney, A. (2002). *Ethnic Conflict and Civic Life: Hindus and Muslims in India.* Yale University Press.; Banerjee, A. V., & Duflo, E. (2011). *Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty.* PublicAffairs.; Dreze, J., & Sen, A. (2013). *An Uncertain Glory: India and its Contradictions.* Princeton University Press.; World Bank Data: India; Reserve Bank of India (RBI) Reports on State Finances"
M04,2015,2020,Northwest (Punjab–Gandhāra),2,2,2,1,2,2,2,3,2,2,3,2,3,2,3,3,3,4,2,3,3,2,2,2,2,9,11,13,15,11,59,"Social mobility in Northwest India during 2015-2020 faced limitations, with some occupational mobility and institutional access, but persistent barriers to intergroup transferability. The education system improved in infrastructure, yet knowledge gatekeeping and pedagogical inclusivity remained challenges. The economy exhibited occupational plurality with growing internal market integration, although external trade linkages were moderate and guild market accessibility was limited. Politically, the region maintained territorial continuity and succession stability, but conflict management was strained due to growing polarization. Culturally, freedom of worship existed, but social contact norms were affected by hierarchical structures and less syncretic tendencies due to societal divisions.",0,"NSSO Periodic Labour Force Survey (PLFS) Reports, 2017-2020; National Family Health Survey (NFHS-5), 2019-2021; Census of India, 2011 (Socio-Economic and Caste Census data when available); Centre for the Study of Developing Societies (CSDS) Surveys and Data, 2014-2020; Punjab Statistical Abstract, 2016-2020; Government of India, Ministry of Statistics and Programme Implementation, Annual Survey of Industries (ASI) reports; World Bank Enterprise Surveys, India data; Christophe Jaffrelot, *Religion, Caste, and Politics in India* (Columbia University Press, 2011); Amartya Sen and Jean Dreze, *An Uncertain Glory: India and its Contradictions* (Princeton University Press, 2013); Ayesha Jalal, *The Sole Spokesman: Jinnah, the Muslim League and the Demand for Pakistan* (Cambridge University Press, 1985); Surinder S. Jodhka, *Caste Matters* (Penguin, 2016)"
M04,2015,2020,Western India,3,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,4,2,3,3,2,2,2,2,11,11,14,15,11,62,"Western India during 2015-2020 saw moderate social mobility, limited by persistent caste and gender barriers. While educational infrastructure improved, knowledge gatekeeping remained a concern with access and pedagogical inclusivity lagging behind, especially for marginalized groups. The economy diversified, and state welfare programs expanded, but vulnerabilities persisted for informal workers and small producers. Politically, the region experienced relative stability, although growing polarization affected conflict management at the local level. Cultural pluralism faced challenges as normative hierarchies persisted, impacting social contact norms and ritual inclusivity.",0,"NSSO (National Sample Survey Office), Ministry of Statistics and Programme Implementation, Government of India: Various reports on employment, consumption, and social indicators.; PLFS (Periodic Labour Force Survey), Ministry of Statistics and Programme Implementation, Government of India: Annual Reports.; NFHS (National Family Health Survey): Key indicators on health, family welfare, and nutrition.; ASAR (Annual Status of Education Report), Pratham: Reports on rural education levels and learning outcomes.; CMIE (Centre for Monitoring Indian Economy): Data on economic indicators, investments, and market trends in Western India.; Deshpande, Ashwini. *The Grammar of Caste: Economic Discrimination in Contemporary India*. Oxford University Press, 2011.; Chakravarti, Anand. *Caste, Social Change and Social Policy in India*. Sage Publications, 2016.; Manjrekar, N., & Rao, S. (Eds.). *Interrogating inclusive growth: Social policy in India*. Springer, 2017.; Varshney, Ashutosh. *Ethnic Conflict and Civic Life: Hindus and Muslims in India*. Yale University Press, 2002."
M04,2015,2020,Central India,2,2,1,1,2,2,2,2,2,2,2,1,3,1,3,2,3,4,2,3,3,2,1,2,2,8,10,10,14,10,52,"Social mobility in Central India during 2015-2020 remained constrained by existing social hierarchies, despite some occupational shifts. Education access expanded, but knowledge control and pedagogical inclusivity faced challenges. The economic structure continued to be characterized by occupational plurality and internal market integration, but vulnerability persisted for informal workers. Politically, the region witnessed relative stability but also experienced communal polarization impacting conflict management. Cultural pluralism faced challenges from the resurgence of hierarchical norms and occasional restrictions on social contact norms.",0,"National Sample Survey Office (NSSO). Periodic Labour Force Survey (PLFS) Reports, 2017-2020.; National Family Health Survey (NFHS) - 4, 2015-16.; Deshpande, Ashwini. *The Grammar of Caste: Economic Discrimination in Contemporary India.* Oxford University Press, 2011.; Chakravarti, Anand. *Social Stratification and Mobility in India: Structures, Processes, and Transformations.* Orient Blackswan, 2012.; Manchanda, Rita. *States in India: A Study of Federal Relations.* Routledge, 2019.; Varshney, Ashutosh. *Ethnic Conflict and Civic Life: Hindus and Muslims in India.* Yale University Press, 2002.; Centre for the Study of Developing Societies (CSDS). National Election Studies, 2014 and 2019.; Dreze, Jean, and Amartya Sen. *An Uncertain Glory: India and its Contradictions.* Princeton University Press, 2013.; World Bank. India Development Update, Various Years.; Reserve Bank of India. State Finances: A Study of Budgets, Various Years."
M04,2015,2020,Deccan,2,2,2,1,2,2,2,3,2,2,3,2,3,2,3,3,3,4,2,3,3,2,2,2,2,9,11,13,15,11,59,"Social mobility in the Deccan during 2015-2020 saw moderate occupational and institutional mobility, but caste and communal boundaries remained relatively impermeable, especially in rural areas. While educational infrastructure expanded, access and inclusivity remained uneven, and knowledge gatekeeping persisted through language and institutional hierarchies. The Deccan's economy diversified, with growing internal market integration, but small producers still faced market access challenges. Despite relative political stability and administrative integration, rising polarization affected conflict management capabilities. While religious freedom was formally protected, social contact norms were often constrained by persistent hierarchical structures and declining syncretic practices.",0,"National Sample Survey Organisation (NSSO) reports on employment and unemployment.; Periodic Labour Force Survey (PLFS) data, Ministry of Statistics and Programme Implementation.; National Family Health Survey (NFHS) data.; India Human Development Survey (IHDS) data.; Reports from the Centre for the Study of Developing Societies (CSDS) on social and political attitudes.; Varshney, A. (2002). Ethnic Conflict and Civic Life: Hindus and Muslims in India. Yale University Press.; Chakravarti, A. (2018). Shadow Lives: Migrant Workers in the 21st Century India. Routledge.; Deshpande, A. (2011). The Grammar of Caste: Economic Discrimination in Contemporary India. Oxford University Press.; Thorat, S. (2009). Blocked by Caste: Economic Discrimination in Modern India. Oxford University Press.; Banerjee, A. V., & Duflo, E. (2011). Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty. PublicAffairs."
M04,2015,2020,Tamilakam,2,2,2,2,2,2,2,3,2,2,3,2,3,2,3,3,3,4,2,3,3,3,2,3,2,10,11,13,15,13,62,"Social mobility in Tamilakam during 2015-2020 witnessed moderate occupational and status fluidity, with some institutional mobility constrained by existing social hierarchies. Education expanded but knowledge gatekeeping persisted to some extent, alongside a continued emphasis on Tamil language in education. The economy displayed occupational plurality, with growing integration into national markets and reliance on state welfare programs. Politically, the region maintained administrative integration and succession stability, though managing conflict remained a challenge given rising identity politics. Cultural pluralism faced some pressures from hardened hierarchies despite syncretic traditions.",0,"National Sample Survey Office (NSSO), Periodic Labour Force Survey (PLFS) Reports, 2017-2020.; National Family Health Survey (NFHS-5), Tamil Nadu data, 2019-2021.; Census of India, 2011 (Socio-Economic and Caste Census data when available).; Centre for Development Studies (CDS), Thiruvananthapuram, publications on Tamil Nadu's development.; Rajivan, Anuradha K., and Rukmini S. (eds.). 2020. *Tamil Nadu Economy: Performance and Issues*. Orient BlackSwan.; Jaffrelot, Christophe. 2003. *India's Silent Revolution: The Rise of the Lower Castes in North India*. Columbia University Press. (Relevant for understanding long-term dynamics).; Pinto, Ambrose. 2019. *Dalits and the Media: Representation and Marginalisation*. Routledge. (Addresses issues of caste representation).; Kumar, B. S., & Karthikeyan, R. (2017). Inclusive growth in Tamil Nadu: A study on rural-urban disparities. *Journal of Rural Development*, *36*(3), 433-446.; Palani, K., & Murugan, V. (2018). Socio-economic and educational status of scheduled castes in Tamil Nadu: An empirical analysis. *Shanlax International Journal of Economics*, *6*(3), 1-7."
M04,2015,2020,Northeast,2,1,1,1,1,2,1,2,2,2,2,1,2,1,3,2,2,3,2,2,3,2,2,3,2,6,9,9,11,12,47,"Social mobility in the Northeast during 2015-2020 remained limited due to persistent ethnic and tribal divisions, hindering status fluidity and intergroup transferability. Education saw some improvement in infrastructure and pedagogical inclusivity, but knowledge gatekeeping and language barriers persisted. The economic structure was characterized by occupational plurality, but weak market accessibility and limited external trade linkages constrained growth. Political cohesion was challenged by ongoing ethnic tensions and occasional insurgent activity, despite a degree of succession stability. While religious freedom was generally respected, social contact norms were affected by ethnic segregation and the persistence of traditional hierarchies, albeit with notable syncretic elements in local cultures.",0,"National Family Health Survey (NFHS) - India, 2015-16 & 2019-21 (for relevant states in the Northeast); Periodic Labour Force Survey (PLFS) reports, Ministry of Statistics and Programme Implementation, Government of India (various years).; Report of the Expert Group to Review the Methodology for Measurement of Poverty, Planning Commission, Government of India (2014).; NSSO Reports on Education, Health, and Employment-Unemployment (relevant rounds between 2015 and 2020).; Statistical Handbook of North Eastern Region, Ministry of Development of North Eastern Region (DoNER), Government of India (various years).; Baruah, Sanjib. *India Against Itself: Assam and the Politics of Nationality*. Oxford University Press, 1999.; Das, Samir Kumar. *Region, Nation, “Great Tradition”: A Comparative Study of Northeast India*. Routledge, 2013.; Government of India, Ministry of Tribal Affairs Annual Reports.; International Institute for Population Sciences (IIPS). National Family Health Survey (NFHS-4), 2015-16, India: Key Indicators. Mumbai: IIPS, 2016."
M04,2015,2020,West Bengal,2,2,2,1,2,2,2,3,2,2,3,2,3,2,3,2,3,4,2,3,3,2,2,3,2,9,11,13,14,12,59,"West Bengal (2015-2020) saw limited but persistent social mobility due to existing socio-economic structures, with modest improvements in educational access overshadowed by knowledge gatekeeping. Economic vulnerability remained a concern despite welfare programs, as informal sectors and small producers faced market access challenges. Politically, the period was marked by relative stability, although conflict management faced increasing challenges from communal tensions and political polarization. Cultural pluralism experienced strain, reflected in declining social contact norms amid rising identity politics, despite continued syncretic traditions and freedom of worship. Existing hierarchies remained entrenched despite egalitarian ideals promoted by state actors.",0,"National Sample Survey Office (NSSO), Ministry of Statistics and Programme Implementation, Government of India. Various rounds on employment, consumption, and migration.; Periodic Labour Force Survey (PLFS), Ministry of Statistics and Programme Implementation, Government of India.; National Family Health Survey (NFHS), Ministry of Health and Family Welfare, Government of India.; Annual Survey of Education Report (ASER), Pratham.; Centre for the Study of Developing Societies (CSDS). Election studies and surveys on social attitudes.; Economic Review, Government of West Bengal. Various years.; Report on Trends and Progress of Banking in India, Reserve Bank of India. Various years.; Basu, S. (2015). *The Bengal Conundrum: The Rise of the BJP in West Bengal*. Routledge.; Banerjee, R., & Duflo, E. (2011). *Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty*. PublicAffairs.; Drèze, J., & Sen, A. (2013). *An Uncertain Glory: India and its Contradictions*. Princeton University Press."
M04,2015,2020,Jammu & Kashmir,2,1,1,0,1,2,2,2,1,1,2,1,2,1,3,2,1,1,1,1,2,1,1,1,2,5,8,9,6,7,35,"Social mobility remained constrained by persistent social divisions and limited opportunities, especially across group lines. Education access saw some improvement in infrastructure, but gatekeeping persisted, and intellectual pluralism suffered. Economic structure showed limited occupational plurality, and market access for small producers was weak, though state welfare interventions were present. Political cohesion was undermined by instability, territorial concerns, and conflict management challenges, leading to strained relations with the center. Cultural pluralism faced pressures with declining social contact norms and persistent hierarchical structures, hindering the region's syncretic traditions.",0,"National Sample Survey Office (NSSO) data on employment and unemployment in Jammu & Kashmir.; Periodic Labour Force Survey (PLFS) reports for Jammu & Kashmir.; National Family Health Survey (NFHS) data for Jammu & Kashmir.; The Constitution of Jammu and Kashmir.; Reports of the Human Rights Watch and Amnesty International on Jammu & Kashmir.; Government of India, Ministry of Home Affairs Annual Reports on Jammu & Kashmir.; Centre for the Study of Developing Societies (CSDS) surveys on political attitudes in Jammu & Kashmir.; Schofield, Victoria. *Kashmir in Conflict: India, Pakistan and the Unending War*. I.B. Tauris, 2010.; Ganguly, Sumit. *Kashmir: A Disputed Legacy, 1846-1990*. Westview Press, 1997.; Bose, Sumantra. *Kashmir: Roots of Conflict, Paths to Peace*. Harvard University Press, 2003.; Evans, Alexander. 'Explaining the Kashmir Insurgency: Political Mobilization and Institutional Decay'. *International Security*, 30, no. 4 (2006): 149-184.; Varshney, Ashutosh. *Ethnic Conflict and Civic Life: Hindus and Muslims in India*. Yale University Press, 2002."
M05,2020,2025,Gangetic North,2,1,2,1,2,3,2,3,2,2,3,2,3,1,3,2,3,4,1,3,2,2,1,2,1,8,12,12,13,8,53,"In the Gangetic North during 2020–2025, social mobility remains constrained by persistent caste and class divisions, with limited intergroup transferability. While educational infrastructure expands, access and intellectual freedom face challenges due to gatekeeping and polarization. Economic structures are increasingly diversified, but access to markets remains uneven, despite welfare programs. Political cohesion is undermined by heightened polarization and conflict management challenges, while territorial integrity is maintained. Cultural pluralism is challenged by rising religious conservatism and a reassertion of hierarchical social norms, impacting social contact and syncretic traditions.",0,"National Sample Survey Office (NSSO). Periodic Labour Force Survey (PLFS) Reports, 2020-2025.; National Family Health Survey (NFHS-5), 2019-21: India Report.; Centre for the Study of Developing Societies (CSDS). National Election Studies, 2019.; Dreze, J., & Sen, A. (2013). An Uncertain Glory: India and its Contradictions. Princeton University Press.; Deshpande, A. (2011). The Grammar of Caste: Economic Discrimination in Contemporary India. Oxford University Press.; Manchanda, N. (2009). States of Trauma: Gender and Violence in South Asia. Sage Publications.; Varshney, A. (2002). Ethnic Conflict and Civic Life: Hindus and Muslims in India. Yale University Press.; World Bank. (Various years). India Development Update.; Reserve Bank of India. (Various years). Handbook of Statistics on Indian Economy.; Planning Commission. (Various years). Reports of Expert Groups and Committees."
M05,2020,2025,Northwest (Punjab–Gandhāra),2,2,2,1,2,2,2,3,2,2,3,2,3,2,2,3,3,3,2,3,3,2,2,2,2,9,11,12,14,11,57,"Social mobility in Northwest India during 2020-2025 remains constrained by existing social structures, with limited intergroup transferability. While educational infrastructure has improved, access and inclusivity lag behind, especially regarding marginalized communities, with knowledge gatekeeping persisting. The region experiences a mixed economic structure, with decent internal market integration but moderate external linkages. Political stability faces challenges from social tensions, affecting conflict management capabilities, but administrative integration remains robust. Cultural dynamics display both religious freedom and persistent hierarchical norms, impacting social cohesion, while syncretism faces challenges amid rising communal polarization.",0,"National Statistical Office (NSO). Periodic Labour Force Survey (PLFS) Reports, 2020-2025.; National Family Health Survey (NFHS-5), India, 2019-2021: State Fact Sheets for Punjab and Haryana.; Association for Democratic Reforms (ADR) Reports on Punjab and Haryana Assembly Elections, 2022.; Verma, P. K. (2022). *The Great Indian Middle Class*. Aleph Book Company.; Deshpande, A. (2019). *Caste Matters*. Penguin Random House India.; Manchanda, R. (2009). *Kashmir: Paradise Lost*. Penguin Books India.; Punjab Human Development Report. Planning Department, Government of Punjab (various years).; Haryana Human Development Report. Planning Department, Government of Haryana (various years).; Centre for the Study of Developing Societies (CSDS). National Election Studies, 2019.; World Bank. India Development Update (various years)."
M05,2020,2025,Western India,2,2,2,1,2,2,2,3,2,2,3,2,3,3,2,3,3,4,2,3,3,2,2,2,2,9,11,13,15,11,59,"Western India during 2020-2025 exhibits moderate social mobility, constrained by existing hierarchies and limited intergroup transferability. While educational infrastructure has improved, access remains uneven, and knowledge gatekeeping persists. The economy is diverse, with strong internal and external linkages, but vulnerable informal sectors and uneven welfare distribution pose challenges. Political stability is present, though communal tensions and polarization affect social cohesion and conflict management. Cultural pluralism is challenged by the persistence of traditional hierarchies and observable social polarization, hindering intergroup social contact.",0,"National Sample Survey Office (NSSO). Periodic Labour Force Survey (PLFS) Reports, 2020-2025.; National Family Health Survey (NFHS-5), India, 2019-2021: Western India Fact Sheets.; Census of India, 2011: Socio-cultural Tables (Religion, Language, Caste).; Centre for the Study of Developing Societies (CSDS). National Election Studies, 2019, 2024.; World Bank. India Development Update, various years.; Reserve Bank of India (RBI). Reports on Currency and Finance.; Dreze, J., & Sen, A. (2013). An Uncertain Glory: India and its Contradictions. Penguin Books.; Deshpande, A. (2011). The Grammar of Caste: Economic Discrimination in Post-Colonial India. Oxford University Press.; Manohar, N., & Agrawal, A. (2021). Caste, Class, and Capital: The Social and Political Economy of Inequality in India. Routledge.; Thorat, S. K. (2009). Blocked by Caste: Economic Discrimination in Modern India. Oxford University Press."
