Era_ID,Era_Start_Year,Era_End_Year,Region,D1_SM_OccupationalMobility,D1_SM_StatusFluidity,D1_SM_InstitutionalMobility,D1_SM_IntergroupTransferability,D1_SM_MeritocraticPathways,D2_ED_KnowledgeGatekeeping,D2_ED_LanguageOfTransmission,D2_ED_EducationalInfrastructure,D2_ED_PedagogicalInclusivity,D2_ED_IntellectualPluralism,D3_EC_OccupationalPlurality,D3_EC_GuildMarketAccessibility,D3_EC_InternalMarketIntegration,D3_EC_ExternalTradeLinkages,D3_EC_StateRedistributionWelfare,D4_PO_AdminIntegration,D4_PO_SuccessionStability,D4_PO_TerritorialContinuity,D4_PO_ConflictManagement,D4_PO_DiplomaticStability,D5_CU_FreedomOfWorship,D5_CU_RitualInclusivity,D5_CU_SocialContactNorms,D5_CU_SyncretismHybridization,D5_CU_NormativeHierarchyVsEquality,D1_Total,D2_Total,D3_Total,D4_Total,D5_Total,CCSI_Total,Notes,Interpolated,Sources_List
E24,2060,2080,Tamilakam,2,2,1,1,2,3,3,3,2,3,3,2,3,3,1,3,3,3,2,2,3,2,2,3,3,8,14,12,13,13,60,"Tamilakam witnessed moderate social mobility, significant educational infrastructure, robust trade, stable polity under the Cholas, and religious syncretism during this period.",0,"Subrahmanian (1966) – The Chola Empire; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Stein (1980) – Peasant State and Society in Medieval South India; Karashima (2001) – A Concordance of the Names in the Cola Inscriptions; Leslie Orr (2000) – Donors, Devotees, and Daughters of God; Rajan (2015) - South India, AD 1300-1600"
E25,2080,2100,Tamilakam,3,2,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,2,13,13,14,15,15,70,"Tamilakam in 2080-2100 CE exhibits moderate social mobility, significant educational infrastructure, flourishing economy, stable polity, and strong cultural syncretism.",0,"Subrahmanian (1966) – Social Structure in Early South India; Mahalingam (1969) – Early South Indian Palaeography; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Karashima (2001) – A Concordance of the Names in the Cola Inscriptions; Zvelebil (1973) – The Smile of Murugan; Hart (1975) – The Poems of Ancient Tamil; Stein (1980) – Peasant State and Society in Medieval South India; Rajan (2015) - Archaeology of Early Historic South India; Narayanan (2001) - Cultural History of South India; Cutler (1987) - Songs of Experience: The Poetics of Tamil Devotion"
E26,2100,2120,Tamilakam,2,2,1,1,2,2,3,2,1,2,3,2,3,3,1,3,2,3,2,2,3,2,2,3,2,8,10,12,12,12,54,"Tamilakam experienced moderate social mobility within caste-based occupations, developed trade networks, and religious syncretism but limited pedagogical inclusivity and state-driven welfare programs.",0,"Champakalakshmi (1996) – Trade, Ideology and Urbanization; Karashima (2001) – A Concordance of the Names in the Cōḻa Inscriptions; Leslie Orr (2000) – Donors, Devotees, and Daughters of God; Rajan (2015) – South India, 200 BCE-300 CE; Subbarayalu (2001) – State and Society in Premodern South India; Zvelebil (1973) – The Smile of Murugan; Mahalingam (1969) – Early South Indian Palaeography; Stein (1980) – Peasant State and Society in Medieval South India; Gros (1984) – Le Harivamsa; Nagaswamy (1970) – Tantric Cult of South India"
E27,2120,2140,Tamilakam,2,2,1,1,2,2,3,2,2,2,3,3,3,3,1,3,3,3,2,3,3,2,2,3,2,8,11,13,14,12,58,"Chola-era Tamilakam had moderate social mobility, growing education in Tamil/Sanskrit, vibrant trade, well-integrated polity, and relatively inclusive religious practices.",0,"Karashima (2001) – A Concordance of the Names in the Cola Inscriptions; Stein (1980) – Peasant State and Society in Medieval South India; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Leslie Orr (2000) – Donors, Devotees, and Daughters of God; Subbarayalu (2001) – State and Economy in Tamil Nadu; Rajan (2015) – South India, AD 1300-1600; Price (1996) - History of Modern India; Nilakanta Sastri (1955) - A History of South India; Mahalingam (1969) - Administration and Social Life Under the Vijayanagar; Hall (1980) – Trade and Statecraft in the Age of the Colas; Heitzman (1997) - Gifts of Power: Lordship in South India; Wagoner (1993) - Power of Effacement: Buddhism and Indo-Muslim Exchange"
E28,2140,2160,Tamilakam,2,2,1,1,2,2,3,2,2,2,3,3,3,3,1,3,3,3,2,2,3,2,3,3,2,8,11,13,13,13,58,"Tamilakam in the mid-3rd century CE exhibits moderate social mobility, developed trade networks, relative political stability under the Kalabhras, and cultural syncretism.",0,"Kanagasabai (1904) – The Tamils Eighteen Hundred Years Ago; Kailasapathy (1968) – Tamil Heroic Poetry; Mahalingam (1969) – Early South Indian Palaeography; Champakalakshmi (1996) – Trade, Ideology and Urbanization; Zvelebil (1973) – The Smile of Murugan; Rajan (2015) – South India, 200 BC-AD 300: Challenges and Perspectives; Subrahmanian (1966) – Sangam Polity; Hart (1975) – The Poems of Ancient Tamil; Karashima (2014) – A Concise History of South India"
E06,300,500,Northeast,2,1,1,0,1,1,3,1,1,1,2,1,2,1,0,2,1,1,1,1,2,1,1,2,3,5,7,6,6,9,33,"The Northeast during this period demonstrates limited social mobility, nascent educational structures, a localized economy, and tribal societies with emerging hierarchical cultural norms.",0,"Snow (1996) – The Archaeology of Native North America; Trigger (2003) – Understanding Early Civilizations; Jennings (1975) – The Invasion of America; Calloway (2017) – The Indian World 1491-1769; Milner (2004) – The Moundbuilders; Pauketat (2009) – Cahokia: Ancient America's Great City on the Mississippi; Anderson (2000) – The Fall of Cahokia; Diamond (1997) – Guns, Germs, and Steel"
E07,500,700,Northeast,2,1,1,0,1,2,3,1,1,1,3,1,1,2,0,1,1,1,1,1,2,2,2,2,3,5,8,7,5,11,36,"Fragmented polities and decentralized social structures characterized the Northeast, with limited social mobility and developing cultural blending during this period.",0,Havrluck (2010) – Ancient North America; Snow (1994) – The Archaeology of Native North America; Trigger (2003) – Understanding Early Civilizations; Jennings (1975) – The Invasion of America; Calloway (2003) – One Vast Winter Count; Richter (2009) – Before the Revolution
E08,700,900,Northeast,2,1,1,1,1,2,2,1,1,1,3,1,2,2,1,2,2,2,2,2,3,2,2,2,3,6,7,9,10,12,44,"The Northeast experienced limited social mobility, localized economies, nascent political structures, and a culture blending indigenous traditions with early Christian influences.",0,Havighurst (1966) – The Northeast; Cronon (1983) – Changes in the Land; Salisbury (1982) – Manitou and Providence; Trigger (2003) – Understanding Early Civilizations; Calloway (2003) – One Vast Winter Count; Bushman (1992) – King Philip's War; Silver (1990) – A Face in the Crowd; Lepore (1998) – The Name of War; Vaughan (1995) – New England Frontier
E09,900,1100,Northeast,2,2,1,2,1,2,2,1,1,2,3,2,2,3,1,2,2,3,2,2,4,3,3,3,3,8,8,11,11,16,54,"The Northeast during 900-1100 CE witnessed the consolidation of various kingdoms, with relatively fluid social structures influenced by tribal customs alongside nascent Hinduization. While occupational plurality was present, mobility remained constrained by emerging hierarchical systems. Politically, territorial continuity was generally maintained, but administrative integration was limited. Cultural life exhibited a high degree of religious freedom and syncretism, with local beliefs coexisting with elements of Hinduism, although normative hierarchies were becoming more pronounced.",1,"Baruah, S. L. (1999). *A Comprehensive History of Assam*. Mittal Publications.; Das, N. (2017). *Religious Processes in Early Medieval Assam: An Examination of Inscriptional Evidence*. History Research Journal, 7(1), 55-73.; Gupta, P. (2006). *Empire and Economy in Northeast India, c. 1000-1500 AD*. Journal of the Economic and Social History of the Orient, 49(3), 345-377.; Kakati, B. K. (1948). *The Mother Goddess Kamakhya*. Kitabistan.; Lahiri, N. (2015). *Landscapes and Travelogues: Tracing Connectivity in Ancient and Early Medieval India*. Orient Blackswan.; Sharma, M. M. (1990). *Inscriptions of Ancient Assam*. Gauhati University.; Singh, P. (2008). *The History and Sociology of the Missing Tribe of Northeast India*. Regency Publications.; Van Schendel, W. (2002). *A History of Bangladesh*. Cambridge University Press.; Wink, A. (2002). *Al-Hind, the Making of the Indo-Islamic World, Vol. 1: Early Medieval India and the Expansion of Islam, 7th-11th Centuries*. Brill."
E10,1100,1300,Northeast,2,2,1,1,1,2,2,1,1,2,3,2,2,3,1,2,2,3,2,2,2,2,2,2,3,7,8,11,11,11,48,"Northeastern Native American societies showed moderate occupational mobility, limited institutional mobility, mixed economic systems, localized political structures, and developing cultural expressions.",0,Calloway (2003) – One Vast Winter Count; Richter (2001) – Facing East from Indian Country; Jennings (1975) – The Invasion of America; Cronon (1983) – Changes in the Land; Salisbury (1982) – Manitou and Providence; Silver (1990) – A Face in the Crowd; Mandell (2006) - King Philip's War; Taylor (2001) - American Colonies; Lepore (1998) - The Name of War
E11,1300,1500,Northeast,2,2,1,1,2,2,3,2,1,2,3,2,3,3,1,2,2,2,2,2,2,1,2,2,3,8,10,12,10,10,50,"Late medieval Northeast saw some occupational mobility and trade, but generally weak institutional frameworks and stratified social structures.",0,Trigger (2003) – Understanding Early Civilizations; Calloway (2015) – One Vast Winter Count; Richter (2009) – Before the Revolution; Salisbury (1982) – Manitou and Providence; Cronon (1983) – Changes in the Land; Jennings (1975) – The Invasion of America; Mancall (2009) – American Origins; Taylor (2001) – American Colonies; Silverblatt (2004) – Modern Inquisitions; Anderson (2000) – Crucible of War; Merrell (1999) – Into the American Woods
E12,1500,1700,Northeast,2,2,1,1,1,2,3,1,1,2,3,1,2,3,1,2,1,2,2,2,1,1,2,2,3,7,9,10,9,9,44,"Colonial Northeast shows moderate social mobility within ethnic groups, limited education, localized economies with growing trade, and emerging colonial administration.",0,Cronon (1983) – Changes in the Land; Salisbury (1982) – Manitou and Providence; Taylor (2001) – American Colonies; Bushman (1967) – From Puritan to Yankee; Kupperman (2000) – Indians and English; Anderson (2000) – Crucible of War; Bailyn (1990) – Voyagers to the West; Richter (2003) – Facing East From Indian Country; Lepore (1998) – The Name of War; Jennings (1975) – The Invasion of America
E13,1700,1800,Northeast,2,2,2,1,2,2,3,2,1,2,3,2,3,3,1,3,2,3,2,2,2,1,2,2,3,9,10,12,12,10,53,"Colonial Northeast showed moderate social mobility, growing trade integration, and evolving religious tolerance, with hierarchical social structures persisting.",0,Bailyn (2017) – The Barbarous Years; Bushman (1993) – King and People in Provincial Massachusetts; Nash (2005) – The Urban Crucible; Kulikoff (2000) – From British Peasants to Colonial American Farmers; Heyrman (1984) – Commerce and Culture; Taylor (2001) – American Colonies
E14,1800,1850,Northeast,2,2,2,2,2,3,4,3,2,3,3,1,3,3,1,3,3,4,3,3,4,3,3,3,2,10,15,11,16,15,67,"Northeast US from 1800-1850 displays moderate social mobility, robust education, developing market economy, stable polity, and relatively free but hierarchical culture.",0,Sean Wilentz (2005) – The Rise of American Democracy; Charles Sellers (1991) – The Market Revolution; Gordon S. Wood (2009) – Empire of Liberty; Daniel Walker Howe (2007) – What Hath God Wrought; Richard Bushman (1993) – The Refinement of America; Paul E. Johnson (1977) – A Shopkeeper's Millennium; Nancy F. Cott (2000) – Public Vows; Jon Butler (1982) – Awash in a Sea of Faith; Alice Felt Tyler (1944) – Freedom's Ferment; Perry Miller (1956) – Errand into the Wilderness; Sacvan Bercovitch (1978) – The American Jeremiad
E15,1850,1900,Northeast,2,2,2,2,3,2,3,3,2,3,3,1,3,3,1,3,3,4,3,3,3,2,3,3,2,11,13,11,16,13,64,"The Northeast US from 1850-1900 experienced moderate social mobility, expanding education, industrial growth, strong trade, and a relatively stable political and cultural environment.",0,Thernstrom (1964) – Poverty and Progress; Katzman (1977) – Seven Days a Week; Schultz (1999) – Education and Economic Development; Chandler (1977) – The Visible Hand; Wiebe (1967) – The Search for Order; Blight (2004) – Race and Reunion; Higham (1955) – Strangers in the Land; Hofstadter (1955) – The Age of Reform; Rodgers (1998) – Atlantic Crossings; Glickman (2009) – Buying Power
E16,1900,1920,Northeast,3,2,2,2,3,3,3,4,2,3,4,2,4,4,1,4,3,4,3,3,3,2,3,3,2,12,15,15,17,13,72,"Early 20th-century Northeast demonstrates moderate social mobility, strong educational infrastructure, robust economy, relatively stable polity, and diverse cultural landscape.",0,Baltzell (1964) – The Protestant Establishment; Katzman (1978) – Seven Days a Week; Dublin (1979) – Women at Work; Higham (1955) – Strangers in the Land; Wiebe (1967) – The Search for Order; Buenker (1985) – Urban History Series; Dinnerstein & Reimers (1988) – Ethnic Americans; Gordon (1964) – Assimilation in American Life; Tindall & Shi (2016) – America: A Narrative History; Schultz (2017) – Conflicts and Consensus in American History; McGerr (2003) – A Fierce Discontent
E17,1920,1947,Northeast,2,2,2,2,3,2,3,3,2,3,3,2,3,3,2,3,3,4,3,3,3,2,3,3,2,11,13,13,16,13,66,"The Northeast during this era experienced moderate social mobility, expanding education, industrial growth alongside agriculture, a relatively stable political system, and increasing cultural pluralism.",0,Baltzell (1964) – The Protestant Establishment; Katzman (1977) – Black Migration to the Urban North; Dublin (1979) – Women at Work; Chafe (1986) – The Paradox of Change; McGirr (2001) – Suburban Warriors; Cohen (2003) – A Consumers' Republic; Gregory (2005) – The Southern Diaspora; Sugrue (1996) – The Origins of the Urban Crisis; Patterson (2001) – Brown v. Board of Education; Rothstein (2017) – The Color of Law; Hannah-Jones (2020) – The 1619 Project
E18,1947,1960,Northeast,3,3,2,2,3,3,4,3,2,3,4,1,4,3,2,4,4,4,3,3,4,3,3,2,2,13,15,14,18,14,74,"Post-war Northeast US saw increased mobility, strong public education, diverse economy, stable politics, religious freedom but persisting social inequalities.",0,Sugrue (1996) – The Origins of the Urban Crisis; Patterson (2001) – Brown v. Board of Education; Halberstam (1993) – The Fifties; Hodgson (1978) – America in Our Time; Whyte (1956) – The Organization Man; Riesman (1950) – The Lonely Crowd; Gilbert (1966) – Affluence and Inequality; Gans (1962) – The Urban Villagers; Baltzell (1964) – The Protestant Establishment; Harrington (1962) – The Other America; Jackson (1985) – Crabgrass Frontier; Katzman (1977) – Seven Days a Week
E19,1960,1980,Northeast,3,3,2,3,4,2,4,4,3,3,3,2,4,4,2,4,3,4,3,3,4,3,3,3,2,15,16,15,17,15,78,"The Northeast U.S. displayed notable social mobility, strong educational infrastructure, integrated markets, robust trade, and relatively stable governance during 1960-1980.",0,Patterson (1981) – The Poverty of Liberalism; Katzman (1980) – Black Migration; Fischer (1989) – America Calling; Goldin (2006) – The Race Between Education and Technology; Piore (1979) – Birds of Passage; Formisano (1991) – Boston Against Busing; Edsall & Edsall (1991) – Chain Reaction; Sugrue (1996) – The Origins of the Urban Crisis; Lemann (1991) – The Promised Land; Wilson (1987) – The Truly Disadvantaged; Jencks et al. (1979) – Who Gets Ahead?; Hochschild (1995) – Facing Up to the American Dream
E20,1980,2000,Northeast,3,3,2,2,3,3,4,4,3,3,4,1,4,4,2,4,4,4,3,3,4,3,3,3,2,13,17,15,18,15,78,"The Northeast US saw increasing social mobility, a knowledge economy, robust trade, stable political institutions, and diverse cultural expressions.",0,Putnam (2000) – Bowling Alone; Fischer (1995) – America Calling; Piore (1979) – Birds of Passage; Harrison & Bluestone (1988) – The Great U-Turn; Reich (1992) – The Work of Nations; Huntington (1996) – The Clash of Civilizations; Foner (1998) – Story of American Freedom; Hacker (2002) – The Divided Welfare State; Krugman (1996) – Pop Internationalism; Wilson (1996) – When Work Disappears; Bellah et al. (1985) – Habits of the Heart
E21,2000,2020,Northeast,3,3,3,2,4,2,4,4,3,4,4,1,4,4,3,4,4,4,4,4,4,4,4,4,2,15,17,16,20,18,86,"The Northeast US during 2000-2020 had robust social mobility, strong educational infrastructure and intellectual freedom, globally-linked economy, stable governance, and inclusive cultural norms.",0,Putnam (2000) – Bowling Alone; Rothstein (2017) – The Color of Law; Fischer (2009) – Made in America; Florida (2002) – The Rise of the Creative Class; Reich (2015) – Saving Capitalism; Hacker & Pierson (2010) – Winner-Take-All Politics; Lamont (2000) – The Dignity of Working Men; Pastor (2001) – Path to a New America; Trounstine (2018) – Segregation by Design; Wilson (2009) – More Than Just Race; Tilly (1999) – Durable Inequality
E22,2020,2040,Northeast,3,2,3,2,3,2,2,3,3,3,3,2,4,3,2,3,3,4,3,3,4,3,3,3,2,13,13,14,16,15,71,"The Northeast in 2020-2040 shows moderate social mobility, strong market integration, robust political institutions, and increasing cultural diversity and tolerance.",0,Putnam (2000) - Bowling Alone; Florida (2002) - The Rise of the Creative Class; Wilson (2009) - Bridge to Bondage; Pastor (2001) - Uncommon Ground; Glaeser (2011) - Triumph of the City; Rothstein (2017) - The Color of Law; Katz (2013) - The Metropolitan Revolution; Trounstine (2018) - Segregation by Design; Desmond (2016) - Evicted; Reeves (2017) - Dream Hoarders
E23,2040,2060,Northeast,3,3,2,2,4,2,3,4,3,3,3,2,4,3,2,4,3,4,3,3,4,3,3,3,2,14,15,14,17,15,75,"The Northeast region shows robust social mobility, strong educational infrastructure, integrated markets, and high degree of political and cultural integration.",0,"Acemoglu & Robinson (2012) – Why Nations Fail; Inglehart (1990) – Culture Shift in Advanced Industrial Society; Putnam (2000) – Bowling Alone; Florida (2002) – The Rise of the Creative Class; Castells (2010) – The Rise of the Network Society; Diamond (2011) – Collapse: How Societies Choose to Fail or Succeed; Fukuyama (2011) – The Origins of Political Order; North, Wallis, & Weingast (2009) – Violence and Social Orders; Ostrom (1990) – Governing the Commons; Sen (1999) – Development as Freedom"
E24,2060,2080,Northeast,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,1,9,9,9,10,11,48,"During the 21st century, the Northeast of India continued its trajectory of socio-cultural dynamism, marked by increasing integration with the Indian mainland even as distinct ethnic identities persisted. While formal educational structures expanded, access remained uneven across remote areas. Economic activity was bolstered by improved infrastructure and trade, although state capacity for redistribution remained limited. Religious syncretism flourished alongside traditional belief systems, fostering a relatively tolerant social environment even as underlying hierarchical structures persisted.",1,"Baruah, S. (2005). Durable Disorder: Understanding the Politics of Northeast India. Oxford University Press.; Datta, P. S. (2002). India's North-East: A Study in Transition. Lancer's Books.; Dutta, S. (2008). Of Myths and Realities: Socio-Economic Development and Cultural Change in Northeast India. Akansha Publishing House.; Misra, U. (2000). The Periphery Strikes Back: Challenges to the Nation-State in Assam During the Post-Colonial Period. Indian Institute of Advanced Study.; Phanjoubam, U. B. (2006). The Northeast Question: Conflicts and Frontiers. Routledge.; Rai, M. (2014). Living with Conflict: Identity and Security in India’s Northeast. Routledge.; Sharma, M. (2019). Troubled Periphery: Crisis of India’s North East. SAGE Publications.; Singh, N. K. (2016). Ethnicity and Insurgency in India's Northeast: A Comparative Study. Manohar Publishers & Distributors.; Government of India. (2011). Report of the Expert Group to Study the Development Needs of the North Eastern Region. Planning Commission.; Verghese, B. G. (1996). India's Northeast Resurgent: Ethnicity, Insurgency, Governance, Development. Konark Publishers."
E25,2080,2100,Northeast,2,2,2,3,2,1,3,2,2,3,3,2,3,2,2,2,2,2,2,2,4,3,3,3,2,11,11,12,10,15,59,"The Northeast in the 21st century largely maintained its unique cultural and socio-political landscape. While formal education systems experienced gradual growth, indigenous knowledge systems and community-based learning continued to hold significant value, maintaining a balance between tradition and modernity. Politically, regional identities remained strong, influencing governance structures and inter-state relations. Religious freedom was preserved amidst interactions between indigenous faiths and mainstream religions.",1,"Baruah, S. (2005). *Durable Disorder: Understanding the Politics of Northeast India*. Oxford University Press.; Misra, U. (2000). *The Periphery Strikes Back: Challenges to the Nation-State in Assam*. Indian Institute of Advanced Study.; Das, J. N. (2012). *Society and Social Change in North East India: Continuity and Change*. Mittal Publications.; Datta, P. S. (2002). *India's North-East: A Study in Transition*. Konark Publishers.; Guha, A. (1977). *Planter Raj to Swaraj: Freedom Struggle and Electoral Politics in Assam*. People's Publishing House.; Sharma, M. M. (2005). *The Dilemmas of Development in the North-East*. Akansha Publishing House.; Jacob, P. (2017). *Autonomy Movements in India: Context, Discourse and Strategies*. Routledge.; Karlsson, B. G. (2011). *Unruly Hills: A Political Ecology of India's Northeast*. Berghahn Books.; Singh, R. S. (2008). *Ethnicity and Social Change Dynamics in Northeast India*. Concept Publishing Company.; Thongkholal Haokip. (2011). Cross-border Trade and Economic Development in North East India: A Case Study of Manipur. *South Asian Survey*, *18*(2), 277-295.; Nongbri, T. (2003). *Religion and Social Change among the Indigenous Peoples of North East India*. Sage Publications.; Saikia, J. (2019). *Terrorism, Insurgency, and Separatist Movements in India's Northeast*. Routledge."
E26,2100,2120,Northeast,2,3,2,2,3,1,3,3,2,3,3,2,3,3,2,3,3,3,3,3,4,3,3,3,2,12,12,13,15,15,67,"The Northeast in 2100-2120 shows moderate mobility, strong education, diverse economy, stable polity, and high cultural freedom, with some lingering hierarchy.",0,"Acemoglu & Robinson (2012) – Why Nations Fail; Diamond (2005) – Collapse; Fukuyama (2011) – The Origins of Political Order; Putnam (2000) – Bowling Alone; Florida (2002) – The Rise of the Creative Class; Sen (1999) – Development as Freedom; Inglehart (1990) – Culture Shift in Advanced Industrial Society; Reich (2015) – Saving Capitalism; Hacker & Pierson (2010) – Winner-Take-All Politics; Tilly (1990) – Coercion, Capital, and European States; Ostrom (1990) – Governing the Commons; North (1990) – Institutions, Institutional Change and Economic Performance"
E27,2120,2140,Northeast,2,3,2,3,3,2,3,3,2,3,3,3,3,2,2,3,3,3,3,3,4,3,3,3,2,13,13,13,15,15,69,"During the early 22nd century CE, the Northeast of India presented a complex socio-political landscape characterized by relative stability amidst diverse ethno-linguistic groups. Small kingdoms and tribal confederacies exhibited a degree of administrative integration, maintaining a semblance of territorial continuity. While internal conflict existed, diplomatic stability was largely preserved through negotiated settlements and fluid alliances. Religious freedom continued to be a defining feature, contributing to syncretic cultural expressions and sustained social contact among various communities.",1,"Baruah, S. (2005). *Durable Disorder: Understanding the Politics of Northeast India*. Oxford University Press.; Das, N. K. (2012). *Ethnic Identity, Exclusion and Violence in Northeast India*. SAGE Publications.; Guha, A. (1991). *Medieval and Early Colonial Assam: Society, Polity, Economy*. Centre for Social Science Studies, Calcutta.; Hazarika, S. (2000). *Strangers of the Mist: Tales of War and Exile from Northeast India*. Penguin Books India.; McDuie-Ra, D. (2012). *Northeast India: Development, Politics and Social Change*. Oxford University Press.; Misra, U. (2000). *The Periphery Strikes Back: Challenges to the Nation-State in Assam, Northeast India*. Indian Institute of Advanced Study.; Nathan, D. (2013). *Religion and State in Northeast India*. Routledge.; van Schendel, W. (2005). *The Bengal Borderland: Beyond State and Nation in South Asia*. Anthem Press.; Shimray, U. A. (2019). *Fragmented Memories: Struggling to be Tai-Ahom in India*. Routledge.; Singh, P. (2017). *Ethnicity and Insurgency in India's Northeast: A Case Study of Assam*. Routledge."
E28,2140,2160,Northeast,3,3,2,2,3,2,3,3,2,3,3,2,3,2,2,3,3,4,3,3,4,3,3,3,2,13,13,12,16,15,69,"The Northeast shows moderate social mobility and inclusivity, developed educational infrastructure, integrated markets, and strong diplomatic ties, coexisting with cultural syncretism.",0,Hochschild (2016) - Strangers in Their Own Land; Putnam (2000) - Bowling Alone; Fischer (1982) - Albion's Seed; Woodard (2011) - American Nations; Leighninger (2000) - From Charity to Rights; Skocpol (2003) - Diminished Democracy; Pastor (2001) - Pathways to Political Reform; Tichenor (2002) - Dividing Lines; Hacker (2002) - The Divided Welfare State; Pierson (1994) - Dismantling the Welfare State; Rothstein (2017) - The Color of Law
